id,tweet_content,harassment,IndirectH,PhysicalH,SexualH
7818,Oh man Can t say enough about this amazing woman A real friend and champion a real force Lucky to have ava ,0,0,0,0
4120, seanhannity SenSasse girlie sassy wearing panties ,0,0,0,0
10227,hope these guys do a fantastic job,0,0,0,0
8845, Terrible trend sassy it x89 s t co YqPUnGWHPj ,0,0,0,0
9306, heybratty being tested into somebody tryna lmfao,0,0,0,0
5725,can t anymore sassy bitch t co dPMNSEoTrP ,1,1,0,0
9934,enjoys his sleep in daddy s arms as they return from london,0,0,0,0
6487, AlexanderLocke No idea In Glasgow if you call a woman a cow you re basically saying she s a dirty disgusting sl ,1,0,1,0
9999,for the romances sake you cant go home today,0,0,0,0
3432,73 one of my fav accounts tweets on top ava amp header ,0,0,0,0
10385,i know theyve been waiting along time but seriously lama amp sarah had already served them dishes how can they be hungry,0,0,0,0
4395, briamadrid Found picture first concert SpiceGirls picture dressed Spice I x89 ,0,0,0,0
8368,RT OneLove4Michael ava Please get Sundance to cancel their ignorant film about Michael Jackson NOW Should artists have their lives amp li ,0,0,0,0
6207,RT D A R S H Achievements of Bae She gave her best in all either it is serial or reality show or ramp walks or Song she was the ne ,0,0,0,0
9551,ahhhh do they realise thats silverbeet,0,0,0,0
10004,fr i wasn t impressed w season,0,0,0,0
5386,original group PoshSpice SpiceGirls t co qOYn3GRkUf ,0,0,0,0
6446,RT MisterPreda Logan Paul joking about being gay for one month while countless LGBT around the world are killed amp committing suicide f ,0,0,0,0
6016, Y2Dre sometimes demand women their shamed strong women x89 t co kcc1PeCYGf ,0,0,0,0
9704,brett has got guts to say,0,0,0,0
3745, Hot big boob office boss amp 039 big dick t co Osnba6RamS tease busty love x89 t co BZk7PEdJuy ,0,0,0,0
9635,as its the knutsford christmas markets this weekend we will be offering a discount on all artwork by the following,0,0,0,0
10088,good morning world i built you a couch also i have apples to give you more to the point were halfway through,0,0,0,0
4732, full length online movies girls hentai harassment sleeping adult dating t co 7bWV6XRbfh ,1,0,0,1
7899,2 My values my DUTY to this country demanded I run again I d rather be coding than campaigning But I can t stan ,0,0,0,0
7157,RT isambekcrnmsk black man make love with cute pussy gt gt Then sign up Note Verify Email to send msg to girls ,0,0,0,0
5818,I literally always say mad hard in my Pauly D voice amp I feel like no one gets it ,0,0,0,0
4772, W T Tanker TheRochaSays ChuckWendig That x89 s little unfair anti comicsgate folks least x89 t co 7uR1A0HUS6 ,0,0,0,0
7201,RT colegputman My brain has not worked in almost 5 days amp I need sunshine amp HELP,0,0,0,0
3852, Maria amp amp Ayesa Blackwood short version n t co kIbSyYsteV pussy claudi x89 t co fHdAhZMcpa ,1,0,0,1
9488,adults sometimes young children believing worm w x89 t co 9lTXQrRbJM ,0,0,0,0
9237, They called names bitch white trash other won x89 t it x89 s nThey called and x89 t co 9RxWr8pZkx ,1,0,0,1
3237, every series looks point t co UC06IX4Sky ,0,0,0,0
9845,crystal snow is really giving both spring day and sea a run for their money i dont know if its because of the winter ho,0,0,0,0
5719,RT SpeakerPelosi realDonaldTrump s threat insults the memory of scores of Americans who perished in wildfires last year amp thousands mor ,0,0,0,0
6499, RT and Like for more sellingnudes cock kik feet booty naked girl slut camgirl nsfw bbc ,1,0,0,1
3373, don t sassy dude shit confident stand myself that s return ,0,0,0,0
6473, Mallory 428 amp chopped amp HATED guess we x89 re even ,0,0,0,0
8163, Nacho Oshe King21Trade KevinPhamCash It x89 s women around let x89 s real ,0,0,0,0
2309,RT jojoansett I sit back amp observe every person in my life whether we talk everyday or not I know who motivates me amp is genuine I also ,0,0,0,0
5095,RT stephenahart Who s in agreement DoveSoars geminimoon TJarmonWrites ava CraigTheBarber chanel hampton TimTebow jaredeasley j ,0,0,0,0
6709,MASSIVE congratulations ava canney HIGHLY Commended Chemical Physical amp Mathematica Category BTYSTE this evening ,0,0,0,0
8375,10 ava 11 hi u a rat lt 3 12 yssmiac by billie eyelash devil town by cavetown new orleans by brockhampton h ,0,0,0,0
5123,RT povmumbai One of the men said that his friends encouraged him to get a fake account if he loved the girl as it s the only way to real ,0,0,0,0
6322, ohheathaa This why I be scared for people to be around Peyton Niggas and bitches,1,0,0,1
7428,RT soshified Let s Get This Party Started Join DJ Ava On Air with Some Soshi Classics amp Chilling MonthlyWednes ,0,0,0,0
7155,RT BeNaturalMovie AliceGuyBlach is perfect for Barbie s empowering MoreRoleModels campaign she was the firstfemalefilmmaker but h ,0,0,0,0
8733,couldn x89 t those reporters cause I x89 d x89 Oh sassy can x89 t x89 idk x89 Y x89 t co PN42bCt4sJ ,0,0,0,0
6287, cwh008 SarahSpain Pretty solid opinions on your page champ You d be great Just saying ,0,0,0,0
6614, TheSun expect can t show xFactor Littlemix SpiceGirls wannabie ,0,0,0,0
10442,i remember when was a good show havent watched it since the travellers made it thru with store brought food,0,0,0,0
6789,Retweet amp boost tylerperry BrandyLJensen kthalps jaboukie libbycwatson kendrick38 RaquelWillis ,0,0,0,0
10282,i am excited about alr next although katrina and i have no scenes together i love her and am working with shah rukh again,0,0,0,0
7844,Hi bb s As u kno it s my birthday weekend amp I need 120 to get my hair amp nails fixed I would be 4ever gr ,0,0,0,0
5645,I don t have it in me to do people how they do me but it s fuck you from now on,0,0,0,0
6537,RT centralcatholic Last night at the Northwest Ohio Tennis Association Annual Meetings amp Awards Ceremony jr Ava McQuillin was presented ,0,0,0,0
9699,brandy and ray j norwoods elimination is a blessing to all the contestants who the hell would give a score of,0,0,0,0
3503, itsspookylarry sassy never chance probably laugh y x89 ,0,0,0,0
4424,RT hvneyyy The nice shit died in 2018 Stop fucking playing w me ,0,0,0,0
5163,smartbox Brand New In Box Battle Ropes 1 5 x50 Ropes amp 2 0 x50 5 Colors DavenportFitnessEquipment Dot Com 6 ,0,0,0,0
6181,this short piece is a long set of instructions directed toward a growing girl on how to be a girl act like one an ,0,0,0,0
6854,RT RayneePenn Jace amp I got some Ava lovings today I love when trucdoann comes into town and comes over Ugh I miss u being here so mu ,0,0,0,0
9566,also bubblebutt is on my list i am trash,0,0,0,0
4569,RT SylviaUnseen New Jersey article on 6 Juvenile skaters who ve qualified for USChamps19 Ava Ziegler 12 her ,0,0,0,0
6390,ava from antm cycle 22 isn t because that mullet fucked her confidence over ,0,0,0,0
3493,Check out what I just added to my closet on Poshmark NEW NWT Ava amp Viv 4x Skirt Pleated Blue amp Floral ,0,0,0,0
8131, afangirlmess its like a different way to say slut or whore but like in a less serious offensive way idk how to explain it,1,0,0,1
4984, amourcindy Lmfaoo bitch I x89 m was ,0,0,0,0
4220, YALL him y x89 all reciting t co dTtDIHtzxG ,0,0,0,0
9887,does anyone else think that brett looks like mark waugh,0,0,0,0
5869,Check out what I just added to my closet on Poshmark Ava amp Viv Lagenlook Top Plus Size 1X Heather Blue ,0,0,0,0
3926,me my thighs hurt my aunt y me i slut dropped too much my aunt thats my girl ,0,0,0,0
7804, BriannaWu I don t really understand how people can be on their phones social media amp think tech policy is so irrelevant ,0,0,0,0
9696,both my favourite teams in sudden death im gutted already,0,0,0,0
10409,i loved you like a man loves a woman he never touches only writes to keeps little photographs of charles bukowski,0,0,0,0
4595, abbiebritttt Once aka 3 years ago when you were ganging up on my friend and calling her a slag when she d done n ,0,0,0,0
4377, ElvishCostello RhiannonV AngelaHaggerty believe false accuser agenda s x89 t co hUa55DOrRF ,0,0,0,0
10022,getting a bit crabby there josh,0,0,0,0
9684,billboard hot bts mic drop feat desiigner steve aoki remix debut,0,0,0,0
3014, Legxcys spofif realBigBake Took me 4 weeks to hit 100 likes on a tweet ava amp tthump rt d This dudes avg,0,0,0,0
6533,I wanted to go on MFC tonight but I still have a lot to do amp get ready for Uni tomorrow studentlife ,0,0,0,0
4218, itsyaboi95 always autocorrecting making heavy sassy bitch ,0,0,0,0
9297, bbbeccaa SASSY suite shouldn x89 t because looking puffy means sl x89 ,0,0,0,0
10111,great contenders mitch amp laura i give them a,0,0,0,0
8241,Kim amp Trina where cool amp kloe was messing with French Montana then the dirty slut dated JamesHarden So check your ,1,0,0,1
4404,what the fuck is wrong with America I hear new stuff all the time and just what the fuck ,0,0,0,0
9471,When u look at Young Americans era Bowie vids Luther Vandross Ava Cherry etc so beautiful amp fabulous u wonder how music got so low ,0,0,0,0
9062,sassy course catch she x89 s sleeping smile giggles cut x89 t co eDEDlLwLDX ,0,0,0,0
9197, Good girls bring bitch x89 x9d x95 x8f ,1,1,0,0
4283, ElizabethAnuol1 Pearllyndah Story story time title story about sells chopped fruits cup Th x89 ,0,0,0,0
8872,Buy my dropbox now just for 10 instead more only paypal and hurry hehe kinkygirl slut slutty fuckme yesdaddy ,1,0,0,1
7111,RT WColmcille Come out amp support WColmcille very own Ava Berry on Sunday when she lines out for the Junior Dubs Stars who will play eac ,0,0,0,0
7649,Ava is gonna be 2 months old in 2 weeks what the fuck,0,0,0,0
8576, Sinapus NolifeBob ValdishOO mkultralitebeam course monster seethe clean conscience Folks x89 ,0,0,0,0
9598,and uses a example to show how a graph database may find out why a high potential has resigned in a,0,0,0,0
4820, Hoes always tryna agenda close young women ain x89 t gotta every day ,0,0,0,0
4895, AdorableW0rds starts sentence saying funny there s 99 9 chance di x89 ,0,0,0,0
7824, ShamimaBegum if the boys who killed jaimebulger were deemed old enough to have known what they were doing then th ,0,0,0,0
4439, Sassy HANI EXID HOTPINK EXIDofficial t co JVnhqETB4q ,0,0,0,0
3515,Ohh fuck the way she teases herself is savage Click here boobs cumtribute ,0,0,0,0
2886, Juni massacre If I was a girl you would have to fight every guy that s some slut sh t,1,0,0,1
3117,Why is it acceptable for women to call each other bitches and whores like hey bitch or hey whore or hey slut ,1,0,0,1
9110, JohnZager MsAvaArmstrong techwraith BriannaWu Even Californians amp New Yorkers with room temperature IQs don t ,0,0,0,0
10386,i lightweight miss cupcakin otp at night but then again i enjoy not havin to worry about another bitch ass nigga playin me,1,0,0,1
4343, public pickups twins pornstars softcore mouth adult youtube worlds biggest cumshot indian x89 t co fA76AlNnQx ,1,0,0,1
7831,It s a little mushed now but I keep it around for the memories Because who could forget a name like White Trash S ,0,0,0,0
6918,RT ItsFoodPorn Strawberries Bananas amp Chocolate Sauce ,0,0,0,0
10269,humble teams that can cook great are just the best tonight,0,0,0,0
5299, litzyyanguiano crazy there x89 s still women don x89 t anything money materialistic nothin x89 ,0,0,0,0
3547,The question was name a place you d be upset if they called and said they found your husbands wallet I love ,0,0,0,0
6011,I just discovered this while shopping on Poshmark NEW Ava amp Viv Embroidered Boyf Check it out via poshmarkapp,0,0,0,0
4723, hell bitch flocka month century i x89 t co GW6KLxwK4j ,0,0,0,0
7406, itsgodgabitch Ava Writes her own songs Can hit whistle notes Can dance Has stage presence Makes BOPS SNAPPEDT,0,0,0,0
2350,Three Generations Reese Witherspoon Graces the Cover of Vogue With Her Daughter amp Mom ,0,0,0,0
2556, See LindaRichs hello there charismatic extroverted ready fullfill happines x89 t co QL2GOuD0va ,0,0,0,0
6909, LesbianPorn Such a well trained girl ,1,0,0,1
4381, Bregman x89 s bitch overhyped yousuck ,0,0,0,0
10114,great job with the sauce more time cooking and less time being critical of others,0,0,0,0
8756, itsgeorgieboy1 Sweet but psyco Ava Max A No No Mariah Normani amp Sam Smith Dancing with a stranger ,0,0,0,0
7979,Oh GH Franco should be fighting his darkness over Kiki s death Should be locked in his studio amp Liz begins to wor ,0,0,0,0
3455, how could janis regina good gasp SLUT ,0,0,0,0
7398, ava Hahhaha That needs to be on his next campaign hat ,0,0,0,0
3482, jerikaxteam10 alissa never wants people slut shame others didn x89 t follow insta account page x89 ,1,0,0,1
9274, longlivelilman These niggas are gay i am very convinced City girls brung the slut outta females amp brung the gayness outta niggas smh ,1,0,0,1
3997, Destroyed Ass n t co uXsqUh3BBa forced lesbian eating galleries brazilians si x89 t co 5EszUC9xzz ,0,0,0,0
8268, MrNightfoxx AdiyanuAmari PhillyD TeamYouTube You also have to think language For example I can say puta hijo ,0,0,0,0
3025,RT xtianisabsent a jealous girl is a faithful one ,1,0,1,0
3433,RT chloeegan Funny how lads can get with as many girls as they want whenever they want and when girls get with literally one person ther ,0,0,0,0
6294,Richard She Richard s mom was asking who I ve been messaging I said it was you and she remembered you Then I ,0,0,0,0
5967, jawnfreaks askin she x89 s doing time she x89 s feeling where slept h x89 ,0,0,0,0
5881,I am a slut for cute shit like please hold my hand and call me your girl ,0,0,0,0
6777, BornToHelp1 You re off to a great start Just make sure you add some factual info like examples of times when wome ,0,0,0,0
9757,catch yall at weenie hut jrs later,0,0,0,0
10016,game ball for qbspecial teams ace,0,0,0,0
2821, naturalhustla75 Hopefully not too relaxing Gotta keep you awake amp your eyes on the road ,0,0,0,0
2807, She x89 s forever spoiled sassy girl girl ,0,0,0,0
7375,Had to take Ava to school with me amp my Guh tired amp knocked out ,0,0,0,0
6030,RT evilbart24 Being ugly sucks because you can have the time of your life and then you see a glimpse of your reflection and it kills yo ,1,0,1,0
9705,briana i love u so much you are such an inspiration for me kisses from france,0,0,0,0
10447,i see your point what im saying effectively is the distinction is that the contract woul,0,0,0,0
10403,i love pretty girls and my friendly ass will look at you and smile but if you wanna be stuck up then bitch you re ugly,1,0,1,0
9961,excess passion has always been defamed by the example of those lacking the strength and the right to employ it,0,0,0,0
2743, Blunt munchies cooking random cabinets Chopped basket t co 9cY4rv4VRu ,0,0,0,0
5365, And against still it x89 s unfair because it x89 s Michael Lucifer manipulates Jack ,0,0,0,0
6302,RT tatebutsu1983 Sex Dating in your city Naked girls are waiting for you right now Adult Dating Contact ,0,0,0,0
9263, mature boobs japanese france large ellen saint neighbour deepthroat cumshot tu x89 t co EXbwhTo4AI ,1,0,0,1
3653,RT its khries Me sometimes I want to punch you in the face Ava I wish you would I m a kinky bitch Nah bitch you suicidal there is ,1,0,1,0
6972,think fuckin first date participate sex im confused ,0,0,0,0
5311, Shanalee1982 I agree Why make it personal It s like people that call Notley a slut and bitch and worse There is ,1,0,0,1
2131,RT nadiaistoocool hi peyt thanks for being my best friend amp biggest pain in the ass you re going to do great things and i m excited to ,0,0,0,0
2461, LB Fenrir jtLOL ChuckWendig Enjoy campaign gamergate scary x89 t co LNkRZ0mB1s ,0,0,0,0
8677, Freezing ranch today skinny loaner coat promptly right sassy ways ,0,0,0,0
3070,Funny how the Legends were called out for caging Charlie amp the ethics of STAR Labs Pipeline prison come up all the ,0,0,0,0
9152, Out amp About Night sassy so sweet t co xWffHhDG0k ,0,0,0,0
7096,i want it to be summer so i can dress like a slut,0,0,0,0
6060, Any wants cam Add skype chemicalarms14 sext sexting porn camsex sexcam cumtribute cocktribute ,0,0,0,0
4023,Ava amp Kings 6pc Kids Neoprene Glasses Holder Neck Strap Sports Retainer Girls ,0,0,0,0
9525,a thing i had to say to who is next to how in the fuck did your shoe come off,0,0,0,0
9425, ZappyLocomotive wrote this dialogue Wolverine match It x89 s sassy saying it ,0,0,0,0
7706,RT amelievil retweet amp like so i ll draw your pic ava ,0,0,0,0
4977,in the SU amp there s this lad i swear if i could get at him he s shouting slut and talking about all the girls he s ,1,0,0,1
10101,good to see the girls dressed up tonight,0,0,0,0
6135, BTS twt looks sassy first second looks looking expensive walking by ,0,0,0,0
7711,I did to many slut drops and now my thighs are cramping up omg,1,0,0,1
8477, happiness level scale 1 100 x89 swings t co FdGYSc56tt ,0,0,0,0
2919,RT mestasenesta I m reflecting on the fact this has probably happened in facilities amp places we don t know How often are the comatose or ,0,0,0,0
9721,but they need to be looked at and considered with proof in mind before going to the media about it,0,0,0,0
10431,i personally prefer this but thats just me,0,0,0,0
3127,All girls in Karaoke peeing in toilet gt Then sign up Note Verify Email to send msg to gir ,0,0,0,0
5349,Please come on man gt gt Then sign up Note Verify Email to send msg to girls slut ass ,0,0,0,0
9906,dozens of people followed me and dozens of people unfollowed me automatically checked by,0,0,0,0
7534, Random wire Chopped allll tools now ,0,0,0,0
9936,entree looked awesome hopefully main and dessert are great,0,0,0,0
5681, jram427 feeling good daddysgirl t co s3dnx2d5jw ,0,0,0,0
8976, x89 it x89 s little things life x89 x9d where,0,0,0,0
6698,RT luhwavyyy Retweet if you grew up watching Tom and Jerry Kids Next Door My Wife amp Kids Ed Edd amp Eddy Spongebob Courage The C ,0,0,0,0
10290,i am so mad right now kat and andre are bad losers and do not deserve to be there it is cooking show after all not a game,0,0,0,0
2622, benshapiro so a couple days ago I wore a Trump 2020 shirt to school I m a 15 year old girl and this 16 year o ,0,0,0,0
7012,RT JoyceWhiteVance Americans should demand that their President speak to the country and publicly respond to the NYT report Senators amp R ,0,0,0,0
2253,RT Neal75556257 robreiner Mitch McConnell is political slut He ll drag the whole country down amp into the mud 4 a political power play ,0,0,0,0
10380,i just watched open a jar that neither nor myself could open and ive never felt more emasculated,0,0,0,0
6063,RT momcentrl Ava has me wrapped around her finger it s ridic she ll start crying amp then stop as soon as she sees me coming to pick her up,0,0,0,0
10503,id like to see this five star cook knocked off his perch,0,0,0,0
7492,RT chelseaperetti EVERY NIGHT WHEN I TRY TO TURN MY PHONE OFF amp GO 2 BED BUT I WONT LET MYSELF DO IT ,0,0,0,0
9772,check out the new teaser poster for avengers,0,0,0,0
9779,chloe and kelly its time to go back to where you came from paul and blair to win mkr,0,0,0,0
10373,i hope these boys blow cupcakes socks off with an amazing dish,0,0,0,0
7669, Poor excuse humans would could Fucking people x8f t co y5U6xWweGy ,0,0,0,0
6859,Our heroes don t always wear capes They wear aprons amp scrub pots Thanks to Elizabeth Asadoorian Erika Colindres ,0,0,0,0
8118,RT ajjordanphoto is alexis stone REALLY going off on abby because she did a jenna transformation once girl you didn t invent transform ,0,0,0,0
4695,Aren t you that guy who doxxed the girl who accused you of assault online and uploaded her nudes without her consen ,1,1,0,0
2149,seriously my favorite fucking concept I CANT STOP IM SUPPOSED TO BE WATCHING ALIEN,0,0,0,0
3612, m goellner Still mourning Fangio Excited about Pagano though He s got the personnel for his aggressive style amp ,0,0,0,0
9004,RT minty da i know it s a stereotype that trans girls can t give each other compliments without deflecting no u ing and that s fine b ,0,0,0,0
4785,I think she has my favorite side profile like ever ,0,0,0,0
9997,for sure ive only gone through the support channels and github i,0,0,0,0
2573, valsadie ava keithboykin Since I have your attention could you please donate and RT this DeltaShoeCampaign tw ,0,0,0,0
7914,RT el branbran this picture just called me a son of a bitch ,0,0,0,0
7055,RT Anaa Delgado98 At first i felt bad for a girl that was slut shamed because her nudes got leaked and then that same girl goes on twitte ,0,0,0,0
3678, Sweet Sassy loving lt 3 lt 3 ,0,0,0,0
4541,RT Happiieesoul The oly tv actress i admire afta JenniferWinget z HinaKhan Dis 2 beautiful actresses hv been in itv fo yrs amp hv reachd ,0,0,0,0
3723,I liked a YouTube video Learn Phonics amp Alphabet Tracing with Dave amp Ava ABC,0,0,0,0
5033,BeU AOC U have support than u know Progressive woman amp minorities scare thehell out of sexist racist hate fill ,0,0,0,0
9027,RT myname eddy Im a slut for great presidential campaign and coverage,0,0,0,0
10426,i never watch this and now i see why,0,0,0,0
6850,I always wanted to be a slut ever since I was a little girl,0,0,0,0
3343, Bigusacokis AvalancheTwitch ava s trip in la as a whole is legendary as fuck,0,0,0,0
5071,Wow That s just precious They look like Eddie Albert amp Ava Gabor in Green Acres only ugly Picture upChuck with a ,0,0,0,0
3281,I want to say something about RehamKhan1 she is simply a Slut Pay her well and ask her to dance Naked she will d ,1,0,0,1
9234, Shawn Cotton Slowed down ain x89 t chopped amp screw south fast ,0,0,0,0
8603, TSmith290 cw charmed Don x89 t shame because patty around middle gif ,0,0,0,0
10110,grass i d shit on probs,0,0,0,0
2353,RT DECprince55 As much as I want to have her baby I struggle with the way she and some other studs embrace toxic masculinity You can ,0,0,0,0
2681,To SUCCESS Lupita Danai Michael amp Ava with Spider Man Into the Spider Verse director Peter Ramsey ,0,0,0,0
7901, Maestermagoo DragHris MildlyAmused speech noun nDefinition speech speech expressing hatred p x89 t co XYhdUfXhMQ ,0,0,0,0
5529, Congrats to ocdviewer amp 1 other player who found screenshot 95356 Selma Ava DuVernay 2014 ,0,0,0,0
4887, POV Anett n t co 8QJAPi7DGF beastiality daphne rosen cumshot compilation blonde granny po x89 t co LuLC0tu3Sz ,1,0,0,1
9239, ArmchairExpPod mpadman You can get the floor plans amp pricing for Toluca Hills on their website ,0,0,0,0
5252,RT officialcharts Nice one JamesArthur23 amp AnneMarie Rewrite The Stars reaches a new peak in the Singles Chart Top 10 ,0,0,0,0
3156, SarahSpain SpainandFitz jasonfitz I produced a show years ago called ProsVsJoes amp we discussed this Baseball ,0,0,0,0
9715,btw the your top playlist isnt in most listened order you have to get that from their,0,0,0,0
2496, They always it x89 s sumn ,0,0,0,0
2581, daesungfishh 181011 Daesung GD x89 s high tone amp danced sexily after popular amp Korea x89 s pretty grp x89 ,0,0,0,0
10556,im back on the stand at again with my really smart box powered by the mkr fox and,0,0,0,0
2942,haven t been too active lately dm me amp purchase tonight for a little treat from your favorite babygirl ,0,0,0,0
9400,RT joshscampbell Why the Michael Cohen hearing will be unlike anything we ve seen in recent memory He s a witness essentially unencumber ,0,0,0,0
4542,Israel amp its Military Occupied Forces using weapons of mass destruction to attack Gaza PALESTINE AP latimes ,0,0,0,0
7794, ambxjean sassy Pittsburgh hasn x89 t turned because cheap bitch x8f ,0,0,0,0
9505,a chipmunk examines a wrapper to check the ingredients not enough nuts we suspect was the decision,0,0,0,0
2319,RT romyboekman People like to virgin shame just as much as they do slut shame Girls can t win either way ,1,0,0,1
6835, LakeithaDomini Purity culture shaming culture idolization fear guilt shame complexes queer shaming unhealthy sexualit x89 ,0,0,0,0
8516,This is really fucked up These people should have gotten the Justice they deserved ages ago ,0,0,0,0
5543,Soo umm what happened to girls being their for eachother and not slut shaming eachother ,1,0,0,1
9100, TerriDelCampo ava eveewing KenidraRWoods blackenterprise FredTJoseph Ze Cool Coconut notmyhair will not compromise ,0,0,0,0
9529,a womans guide to st century sex naked paintball girls,1,0,1,0
7524, dre cheeky shaming me nAnd crime ,0,0,0,0
6145, Shoutout amandandenver amazing dailyblastlive debut segment informative sassy givi x89 t co 1RDw1KHW5M ,0,0,0,0
10341,i find josh really funny hes such a smug bastard,1,1,0,0
3479,imagine being shamer how sad like cannot imagine giving someone do x89 t co mC9fY6c3DL ,0,0,0,0
10169,he looks like he s whispering in her ear smile bitch and look like you re happy or,1,0,0,1
3855,ava max makes bops might fuck around and stan her ,1,0,0,1
7843, piersmorgan If you went to a night club and seen a female non celebrity wearing this she would probably be cal ,0,0,0,0
5253,RT hwungie lisa amp ros blackpink ava icons header packs rt likes if u use save ,0,0,0,0
6464, Biggest working nights beautiful little every breakfasttime x89 x95 x8f x89 t co 0vMS9bC1gQ ,0,0,0,0
5432, yagizin yeri Two well trained girls ,0,0,0,0
8051,It s the one amp only the incredible ava k international make sure to say hello ,0,0,0,0
10330,i don t think we re from the same pennsylvania,0,0,0,0
5662,i m a SLUT for eating healthy working out everyday taking care of my skin amp getting my shit together ,0,0,0,0
2365, Jahoodlum being sometimes taking shirt ceiling karate chopped hand ,0,0,0,0
9800,come on boys stick to the meat u know,0,0,0,0
5578,RT iget loudtf Dick ain t worth it if it disrupts your peace Get better dick positive dick loving dick amp a dick that ll cherish ONLY ,1,0,0,1
7597, Eww going chopped Katie Lahren sporting opinion only ,0,0,0,0
8431,drinking horchata makes whore I x89 m biggest because slurpin shit ,1,0,0,1
7270, what music listen x89 proper cringy shit sassy songs described boyfriend x89 t co kfk2fuNWNs ,0,0,0,0
8258,I hope this was a set up ploy bc bhad Babie is doing better but seeing the kardashian klan allow a girls named sla ,0,0,0,0
9310,RT MBEmpower The finer point often ignored is that cishetero black men have been hunted tortured murdered for their maleness amp sexual o ,0,0,0,0
7689,RT peachedlingerie New nsfw acc Rt to be mutuals switch 18 she her pan also my dms are ,0,0,0,0
2134,watched scary while back while scene again brain scare o x89 t co rm8n6IZ9qw ,0,0,0,0
4461, lionessolay She s confident energetic sassy indeed mainedcm x89 ,0,0,0,0
8650,After a long hiatus I m back to knitting Still with cascade220 doing the Estella Dress pattern from Elle amp Ros ,0,0,0,0
5659,RT MattOswaltVA I ve never rooted for anything more than the Sandy Hook families suing Alex Jones for defamation I hope they fucking ban ,0,0,0,0
9135,Hey boys I m at Presidential Suite today amp tomorrow just waiting for you to come and devour me here today til 7pm to ,0,0,0,0
4614,Kmft amp my father is 74 yrs old so let that sink in Hatred amp Racism runs deep ,0,0,0,0
3967,At the end of the 1st QTR Notre Dame leads Clay 18 4 Taylor7Schmidt amp ava hassel both lead Titans with 6 points apiece PDTsports,0,0,0,0
7594, hollyemcreynold it x89 s Halloween either,0,0,0,0
2178, I x89 ve opened accepted bitch friendly little whore can x89 t i x89 t co JNWaQF6dHy ,0,0,0,0
9055,Nicknames to call me Princess Baby babygirl babe Love Angel Kitty Pup Bunny Slut Whore tbh any other degrading shit,1,0,0,1
6244, gxryking odysseus lesbians wisdom ncalypso world cold titty warm ncirce hot nathena watch Na x89 ,0,0,0,0
9932,empowering women empowers humanity salwa uses wfp wheat amp a family recipe to feed her community,0,0,0,0
8604,RT ItsFoodPorn Chicken amp Egg Sandwich ,0,0,0,0
6373, Dumpity realDonaldTrump calling Stormy Daniels horseface screwing wants t x89 t co wchrMDcENW ,0,0,0,0
3610,found squishy sweet photo sassy photo special story x89 t co Xb5GI2yM2O ,0,0,0,0
3296,RT paigecfrye hey if your boyfriend cheats on you w another girl be mad HIM first unlike her he had a commitment to you stop sl ,0,0,0,0
5990,RT alixperth im a SLUT for breakfast food,0,0,0,0
4519, There super head bitch amp wasn x89 t cryin shamed r x89 t co eAGFm8flIs ,0,0,0,0
8187, LILBabyy4PF lowkey notice everything don x89 t me ,0,0,0,0
7941, SouthSlavTrad These guys are just arm candy to her most likely Guys she can bring to family to fool her parents ,0,0,0,0
9966,eye em shaking even mkr bc i dont see it he looks better,0,0,0,0
9182,RT HinaAddicts The smile on your face gives us peace amp strength We are so Proud to be a Part of this magical Journey Hina Khan Rocks ,0,0,0,0
5605,Someone just got blocked I do not like women calling each other names amp putting each other down There was also so ,0,0,0,0
6059, Trust x8f there somewhere being while I x89 m focus Everything happen to x89 t co 0w5yifyQAc ,0,0,0,0
2261,RT SandyGrave3 rt amp dm if you want nudes horny teen nudes booty tits ass pussy cum jailbait slut cocktease cumslut sex po ,0,0,0,0
8198, marie brownsuga i x89 m funny going,0,0,0,0
6765,You better not make a fucking movie out that shit ,0,0,0,0
9081,All of a sudden I was surrounded by comments saying how people mainly men couldn t stand her or that she seems ,0,0,0,0
6139, CAVargas23 Jaylen Hightop chopped hating fact still ,0,0,0,0
2159, space bear Fighter Shownu treat Everyone chopped cropped buff looked w x89 ,0,0,0,0
5808,Why the fuck is a hospital named after the founder of a social media platform to begin with ,0,0,0,0
6288,Has anyone followed up with IssaRae amp ava about that Rihanna and Lupita movie ,0,0,0,0
6729, SenshiHimeRisa taesfine trying wanted outcome mean x89 t co a4lbAKMVFX ,0,0,0,0
2298,WT amp F Through three events Ava Gruzen is in 12th place with 1 805 points in the pentathlon at the Harvard Multi Meet ,0,0,0,0
7863, AMDWaters Whereas school badge saying halal you d probably guilty crime t x89 ,0,0,0,0
3658,RT 22vkCe2nAgLgZeg i m a dirty whore like amp rt for nudes and snapchat kseniass01 cumslut slut dirty anal ass booty tits boo ,0,0,0,0
9766,cg is gonna die soon so its we,0,0,0,0
9972,far to many adverts that ruin a good show bored now ch7,0,0,0,0
10006,friday f5day second round ticket sales this friday december at noon eastern details here,0,0,0,0
9032, ThePerezHilton Honestly behind closed doors called shamed c x89 t co tlU1cgDRFk ,0,0,0,0
4497, JasonWardNY Best guess is osprey amp northern flicker or some other woodpecker ,0,0,0,0
5094,Can t stop giggling at the thought of Ava s father visiting her yesterday amp standing up against the wall for at lea ,0,0,0,0
7741,wanna purpose those trees serve amp haven x89 t chopped down ,0,0,0,0
